block,job_id,fixture,p,pub_index,policy,status,reason,selected,selected_feasible,selected_utility,strict_improvement_field,independent_strict_improvement,outcome,is_optimum,evidence_type,sample_origin
4,dagjulj9k43c73adg3j0,D4,2,5,P2,accept,ELIGIBLE_CANDIDATE,101010,True,24.0,False,False,equal_incumbent,True,decision_hardware,decision_hardware
4,dagjulj9k43c73adg3j0,D4,2,5,P3,accept,ELIGIBLE_CANDIDATE,101010,True,24.0,False,False,equal_incumbent,True,decision_hardware,decision_hardware
4,dagjulj9k43c73adg3j0,D5,2,6,P0,accept,UNGUARDED_MODAL,100011,True,22.0,,False,equal_incumbent,False,decision_hardware,decision_hardware
4,dagjulj9k43c73adg3j0,D5,2,6,P1,accept,ELIGIBLE_CANDIDATE,010110,True,23.0,True,True,improved,True,decision_hardware,decision_hardware
4,dagjulj9k43c73adg3j0,D5,2,6,P2,accept,ELIGIBLE_CANDIDATE,010110,True,23.0,True,True,improved,True,decision_hardware,decision_hardware
4,dagjulj9k43c73adg3j0,D5,2,6,P3,accept,ELIGIBLE_CANDIDATE,010110,True,23.0,True,True,improved,True,decision_hardware,decision_hardware
4,dagjulj9k43c73adg3j0,D6,1,7,P0,accept,UNGUARDED_MODAL,000110,False,15.0,,False,accepted_unguarded,False,decision_hardware,decision_hardware
4,dagjulj9k43c73adg3j0,D6,1,7,P1,accept,ELIGIBLE_CANDIDATE,110010,True,22.0,False,False,equal_incumbent,True,decision_hardware,decision_hardware
4,dagjulj9k43c73adg3j0,D6,1,7,P2,accept,ELIGIBLE_CANDIDATE,110010,True,22.0,False,False,equal_incumbent,True,decision_hardware,decision_hardware
4,dagjulj9k43c73adg3j0,D6,1,7,P3,accept,ELIGIBLE_CANDIDATE,110010,True,22.0,False,False,equal_incumbent,True,decision_hardware,decision_hardware
4,dagjulj9k43c73adg3j0,D2,1,8,P0,accept,UNGUARDED_MODAL,001110,True,20.0,,False,accepted_unguarded,False,decision_hardware,decision_hardware
4,dagjulj9k43c73adg3j0,D2,1,8,P1,accept,ELIGIBLE_CANDIDATE,011100,True,23.0,False,False,equal_incumbent,True,decision_hardware,decision_hardware
4,dagjulj9k43c73adg3j0,D2,1,8,P2,accept,ELIGIBLE_CANDIDATE,011100,True,23.0,False,False,equal_incumbent,True,decision_hardware,decision_hardware
4,dagjulj9k43c73adg3j0,D2,1,8,P3,accept,ELIGIBLE_CANDIDATE,011100,True,23.0,False,False,equal_incumbent,True,decision_hardware,decision_hardware
4,dagjulj9k43c73adg3j0,D3,2,9,P0,accept,UNGUARDED_MODAL,101010,True,21.0,,False,equal_incumbent,False,decision_hardware,decision_hardware
4,dagjulj9k43c73adg3j0,D3,2,9,P1,accept,ELIGIBLE_CANDIDATE,001101,True,23.0,True,True,improved,True,decision_hardware,decision_hardware
4,dagjulj9k43c73adg3j0,D3,2,9,P2,accept,ELIGIBLE_CANDIDATE,001101,True,23.0,True,True,improved,True,decision_hardware,decision_hardware
4,dagjulj9k43c73adg3j0,D3,2,9,P3,accept,ELIGIBLE_CANDIDATE,001101,True,23.0,True,True,improved,True,decision_hardware,decision_hardware
4,dagjulj9k43c73adg3j0,D6,2,10,P0,accept,UNGUARDED_MODAL,011010,False,23.0,,False,accepted_unguarded,False,decision_hardware,decision_hardware
4,dagjulj9k43c73adg3j0,D6,2,10,P1,accept,ELIGIBLE_CANDIDATE,110010,True,22.0,False,False,equal_incumbent,True,decision_hardware,decision_hardware
4,dagjulj9k43c73adg3j0,D6,2,10,P2,accept,ELIGIBLE_CANDIDATE,110010,True,22.0,False,False,equal_incumbent,True,decision_hardware,decision_hardware
4,dagjulj9k43c73adg3j0,D6,2,10,P3,accept,ELIGIBLE_CANDIDATE,110010,True,22.0,False,False,equal_incumbent,True,decision_hardware,decision_hardware
4,dagjulj9k43c73adg3j0,D2,2,11,P0,accept,UNGUARDED_MODAL,011100,True,23.0,,False,equal_incumbent,True,decision_hardware,decision_hardware
4,dagjulj9k43c73adg3j0,D2,2,11,P1,accept,ELIGIBLE_CANDIDATE,011100,True,23.0,False,False,equal_incumbent,True,decision_hardware,decision_hardware
4,dagjulj9k43c73adg3j0,D2,2,11,P2,accept,ELIGIBLE_CANDIDATE,011100,True,23.0,False,False,equal_incumbent,True,decision_hardware,decision_hardware
4,dagjulj9k43c73adg3j0,D2,2,11,P3,accept,ELIGIBLE_CANDIDATE,011100,True,23.0,False,False,equal_incumbent,True,decision_hardware,decision_hardware
5,dagjvcphvn6c73cqnkt0,D1,2,0,P0,accept,UNGUARDED_MODAL,111010,False,25.0,,False,accepted_unguarded,False,decision_hardware,decision_hardware
5,dagjvcphvn6c73cqnkt0,D1,2,0,P1,accept,ELIGIBLE_CANDIDATE,011001,True,23.0,False,False,equal_incumbent,True,decision_hardware,decision_hardware
5,dagjvcphvn6c73cqnkt0,D1,2,0,P2,accept,ELIGIBLE_CANDIDATE,011001,True,23.0,False,False,equal_incumbent,True,decision_hardware,decision_hardware
5,dagjvcphvn6c73cqnkt0,D1,2,0,P3,accept,ELIGIBLE_CANDIDATE,011001,True,23.0,False,False,equal_incumbent,True,decision_hardware,decision_hardware
5,dagjvcphvn6c73cqnkt0,D4,1,1,P0,accept,UNGUARDED_MODAL,110000,False,9.0,,False,accepted_unguarded,False,decision_hardware,decision_hardware
5,dagjvcphvn6c73cqnkt0,D4,1,1,P1,accept,ELIGIBLE_CANDIDATE,101010,True,24.0,False,False,equal_incumbent,True,decision_hardware,decision_hardware
5,dagjvcphvn6c73cqnkt0,D4,1,1,P2,accept,ELIGIBLE_CANDIDATE,101010,True,24.0,False,False,equal_incumbent,True,decision_hardware,decision_hardware
5,dagjvcphvn6c73cqnkt0,D4,1,1,P3,accept,ELIGIBLE_CANDIDATE,101010,True,24.0,False,False,equal_incumbent,True,decision_hardware,decision_hardware
5,dagjvcphvn6c73cqnkt0,D1,1,2,P0,accept,UNGUARDED_MODAL,110100,True,14.0,,False,accepted_unguarded,False,decision_hardware,decision_hardware
5,dagjvcphvn6c73cqnkt0,D1,1,2,P1,accept,ELIGIBLE_CANDIDATE,011001,True,23.0,False,False,equal_incumbent,True,decision_hardware,decision_hardware
5,dagjvcphvn6c73cqnkt0,D1,1,2,P2,accept,ELIGIBLE_CANDIDATE,011001,True,23.0,False,False,equal_incumbent,True,decision_hardware,decision_hardware
5,dagjvcphvn6c73cqnkt0,D1,1,2,P3,accept,ELIGIBLE_CANDIDATE,011001,True,23.0,False,False,equal_incumbent,True,decision_hardware,decision_hardware
5,dagjvcphvn6c73cqnkt0,D3,1,3,P0,accept,UNGUARDED_MODAL,101100,True,20.0,,False,accepted_unguarded,False,decision_hardware,decision_hardware
5,dagjvcphvn6c73cqnkt0,D3,1,3,P1,accept,ELIGIBLE_CANDIDATE,001101,True,23.0,True,True,improved,True,decision_hardware,decision_hardware
5,dagjvcphvn6c73cqnkt0,D3,1,3,P2,accept,ELIGIBLE_CANDIDATE,001101,True,23.0,True,True,improved,True,decision_hardware,decision_hardware
5,dagjvcphvn6c73cqnkt0,D3,1,3,P3,accept,ELIGIBLE_CANDIDATE,001101,True,23.0,True,True,improved,True,decision_hardware,decision_hardware
5,dagjvcphvn6c73cqnkt0,D5,1,4,P0,accept,UNGUARDED_MODAL,110000,False,13.0,,False,accepted_unguarded,False,decision_hardware,decision_hardware
5,dagjvcphvn6c73cqnkt0,D5,1,4,P1,accept,ELIGIBLE_CANDIDATE,010110,True,23.0,True,True,improved,True,decision_hardware,decision_hardware
5,dagjvcphvn6c73cqnkt0,D5,1,4,P2,accept,ELIGIBLE_CANDIDATE,010110,True,23.0,True,True,improved,True,decision_hardware,decision_hardware
5,dagjvcphvn6c73cqnkt0,D5,1,4,P3,accept,ELIGIBLE_CANDIDATE,010110,True,23.0,True,True,improved,True,decision_hardware,decision_hardware
5,dagjvcphvn6c73cqnkt0,D4,2,5,P0,accept,UNGUARDED_MODAL,110011,False,28.0,,False,accepted_unguarded,False,decision_hardware,decision_hardware
5,dagjvcphvn6c73cqnkt0,D4,2,5,P1,accept,ELIGIBLE_CANDIDATE,101010,True,24.0,False,False,equal_incumbent,True,decision_hardware,decision_hardware
5,dagjvcphvn6c73cqnkt0,D4,2,5,P2,accept,ELIGIBLE_CANDIDATE,101010,True,24.0,False,False,equal_incumbent,True,decision_hardware,decision_hardware
5,dagjvcphvn6c73cqnkt0,D4,2,5,P3,accept,ELIGIBLE_CANDIDATE,101010,True,24.0,False,False,equal_incumbent,True,decision_hardware,decision_hardware
5,dagjvcphvn6c73cqnkt0,D5,2,6,P0,accept,UNGUARDED_MODAL,101001,True,19.0,,False,accepted_unguarded,False,decision_hardware,decision_hardware
5,dagjvcphvn6c73cqnkt0,D5,2,6,P1,accept,ELIGIBLE_CANDIDATE,010110,True,23.0,True,True,improved,True,decision_hardware,decision_hardware
5,dagjvcphvn6c73cqnkt0,D5,2,6,P2,accept,ELIGIBLE_CANDIDATE,010110,True,23.0,True,True,improved,True,decision_hardware,decision_hardware
5,dagjvcphvn6c73cqnkt0,D5,2,6,P3,accept,ELIGIBLE_CANDIDATE,010110,True,23.0,True,True,improved,True,decision_hardware,decision_hardware
5,dagjvcphvn6c73cqnkt0,D6,1,7,P0,accept,UNGUARDED_MODAL,000110,False,15.0,,False,accepted_unguarded,False,decision_hardware,decision_hardware
5,dagjvcphvn6c73cqnkt0,D6,1,7,P1,accept,ELIGIBLE_CANDIDATE,110010,True,22.0,False,False,equal_incumbent,True,decision_hardware,decision_hardware
5,dagjvcphvn6c73cqnkt0,D6,1,7,P2,accept,ELIGIBLE_CANDIDATE,110010,True,22.0,False,False,equal_incumbent,True,decision_hardware,decision_hardware
5,dagjvcphvn6c73cqnkt0,D6,1,7,P3,accept,ELIGIBLE_CANDIDATE,110010,True,22.0,False,False,equal_incumbent,True,decision_hardware,decision_hardware
5,dagjvcphvn6c73cqnkt0,D2,1,8,P0,accept,UNGUARDED_MODAL,110000,False,11.0,,False,accepted_unguarded,False,decision_hardware,decision_hardware
5,dagjvcphvn6c73cqnkt0,D2,1,8,P1,accept,ELIGIBLE_CANDIDATE,011100,True,23.0,False,False,equal_incumbent,True,decision_hardware,decision_hardware
5,dagjvcphvn6c73cqnkt0,D2,1,8,P2,accept,ELIGIBLE_CANDIDATE,011100,True,23.0,False,False,equal_incumbent,True,decision_hardware,decision_hardware
5,dagjvcphvn6c73cqnkt0,D2,1,8,P3,accept,ELIGIBLE_CANDIDATE,011100,True,23.0,False,False,equal_incumbent,True,decision_hardware,decision_hardware
5,dagjvcphvn6c73cqnkt0,D3,2,9,P0,accept,UNGUARDED_MODAL,101100,True,20.0,,False,accepted_unguarded,False,decision_hardware,decision_hardware
5,dagjvcphvn6c73cqnkt0,D3,2,9,P1,accept,ELIGIBLE_CANDIDATE,001101,True,23.0,True,True,improved,True,decision_hardware,decision_hardware
5,dagjvcphvn6c73cqnkt0,D3,2,9,P2,accept,ELIGIBLE_CANDIDATE,001101,True,23.0,True,True,improved,True,decision_hardware,decision_hardware
5,dagjvcphvn6c73cqnkt0,D3,2,9,P3,accept,ELIGIBLE_CANDIDATE,001101,True,23.0,True,True,improved,True,decision_hardware,decision_hardware
5,dagjvcphvn6c73cqnkt0,D6,2,10,P0,accept,UNGUARDED_MODAL,010010,False,15.0,,False,accepted_unguarded,False,decision_hardware,decision_hardware
5,dagjvcphvn6c73cqnkt0,D6,2,10,P1,accept,ELIGIBLE_CANDIDATE,110010,True,22.0,False,False,equal_incumbent,True,decision_hardware,decision_hardware
5,dagjvcphvn6c73cqnkt0,D6,2,10,P2,accept,ELIGIBLE_CANDIDATE,110010,True,22.0,False,False,equal_incumbent,True,decision_hardware,decision_hardware
5,dagjvcphvn6c73cqnkt0,D6,2,10,P3,accept,ELIGIBLE_CANDIDATE,110010,True,22.0,False,False,equal_incumbent,True,decision_hardware,decision_hardware
5,dagjvcphvn6c73cqnkt0,D2,2,11,P0,accept,UNGUARDED_MODAL,100011,True,17.0,,False,accepted_unguarded,False,decision_hardware,decision_hardware
5,dagjvcphvn6c73cqnkt0,D2,2,11,P1,accept,ELIGIBLE_CANDIDATE,011100,True,23.0,False,False,equal_incumbent,True,decision_hardware,decision_hardware
5,dagjvcphvn6c73cqnkt0,D2,2,11,P2,accept,ELIGIBLE_CANDIDATE,011100,True,23.0,False,False,equal_incumbent,True,decision_hardware,decision_hardware
5,dagjvcphvn6c73cqnkt0,D2,2,11,P3,accept,ELIGIBLE_CANDIDATE,011100,True,23.0,False,False,equal_incumbent,True,decision_hardware,decision_hardware
6,dagk0g0mhr3c73e5971g,D1,2,0,P0,accept,UNGUARDED_MODAL,011010,True,19.0,,False,accepted_unguarded,False,decision_hardware,decision_hardware
6,dagk0g0mhr3c73e5971g,D1,2,0,P1,accept,ELIGIBLE_CANDIDATE,011001,True,23.0,False,False,equal_incumbent,True,decision_hardware,decision_hardware
6,dagk0g0mhr3c73e5971g,D1,2,0,P2,accept,ELIGIBLE_CANDIDATE,011001,True,23.0,False,False,equal_incumbent,True,decision_hardware,decision_hardware
6,dagk0g0mhr3c73e5971g,D1,2,0,P3,accept,ELIGIBLE_CANDIDATE,011001,True,23.0,False,False,equal_incumbent,True,decision_hardware,decision_hardware
6,dagk0g0mhr3c73e5971g,D4,1,1,P0,accept,UNGUARDED_MODAL,000111,False,21.0,,False,accepted_unguarded,False,decision_hardware,decision_hardware
6,dagk0g0mhr3c73e5971g,D4,1,1,P1,accept,ELIGIBLE_CANDIDATE,101010,True,24.0,False,False,equal_incumbent,True,decision_hardware,decision_hardware
6,dagk0g0mhr3c73e5971g,D4,1,1,P2,accept,ELIGIBLE_CANDIDATE,101010,True,24.0,False,False,equal_incumbent,True,decision_hardware,decision_hardware
6,dagk0g0mhr3c73e5971g,D4,1,1,P3,accept,ELIGIBLE_CANDIDATE,101010,True,24.0,False,False,equal_incumbent,True,decision_hardware,decision_hardware
6,dagk0g0mhr3c73e5971g,D1,1,2,P0,accept,UNGUARDED_MODAL,011010,True,19.0,,False,accepted_unguarded,False,decision_hardware,decision_hardware
6,dagk0g0mhr3c73e5971g,D1,1,2,P1,accept,ELIGIBLE_CANDIDATE,011001,True,23.0,False,False,equal_incumbent,True,decision_hardware,decision_hardware
6,dagk0g0mhr3c73e5971g,D1,1,2,P2,accept,ELIGIBLE_CANDIDATE,011001,True,23.0,False,False,equal_incumbent,True,decision_hardware,decision_hardware
6,dagk0g0mhr3c73e5971g,D1,1,2,P3,accept,ELIGIBLE_CANDIDATE,011001,True,23.0,False,False,equal_incumbent,True,decision_hardware,decision_hardware
6,dagk0g0mhr3c73e5971g,D3,1,3,P0,accept,UNGUARDED_MODAL,001011,False,24.0,,False,accepted_unguarded,False,decision_hardware,decision_hardware
6,dagk0g0mhr3c73e5971g,D3,1,3,P1,accept,ELIGIBLE_CANDIDATE,001101,True,23.0,True,True,improved,True,decision_hardware,decision_hardware
6,dagk0g0mhr3c73e5971g,D3,1,3,P2,accept,ELIGIBLE_CANDIDATE,001101,True,23.0,True,True,improved,True,decision_hardware,decision_hardware
6,dagk0g0mhr3c73e5971g,D3,1,3,P3,accept,ELIGIBLE_CANDIDATE,001101,True,23.0,True,True,improved,True,decision_hardware,decision_hardware
6,dagk0g0mhr3c73e5971g,D5,1,4,P0,accept,UNGUARDED_MODAL,111000,True,15.0,,False,accepted_unguarded,False,decision_hardware,decision_hardware
6,dagk0g0mhr3c73e5971g,D5,1,4,P1,accept,ELIGIBLE_CANDIDATE,010110,True,23.0,True,True,improved,True,decision_hardware,decision_hardware
6,dagk0g0mhr3c73e5971g,D5,1,4,P2,accept,ELIGIBLE_CANDIDATE,010110,True,23.0,True,True,improved,True,decision_hardware,decision_hardware
6,dagk0g0mhr3c73e5971g,D5,1,4,P3,accept,ELIGIBLE_CANDIDATE,010110,True,23.0,True,True,improved,True,decision_hardware,decision_hardware
6,dagk0g0mhr3c73e5971g,D4,2,5,P0,accept,UNGUARDED_MODAL,110011,False,28.0,,False,accepted_unguarded,False,decision_hardware,decision_hardware
6,dagk0g0mhr3c73e5971g,D4,2,5,P1,accept,ELIGIBLE_CANDIDATE,101010,True,24.0,False,False,equal_incumbent,True,decision_hardware,decision_hardware
6,dagk0g0mhr3c73e5971g,D4,2,5,P2,accept,ELIGIBLE_CANDIDATE,101010,True,24.0,False,False,equal_incumbent,True,decision_hardware,decision_hardware
6,dagk0g0mhr3c73e5971g,D4,2,5,P3,accept,ELIGIBLE_CANDIDATE,101010,True,24.0,False,False,equal_incumbent,True,decision_hardware,decision_hardware
6,dagk0g0mhr3c73e5971g,D5,2,6,P0,accept,UNGUARDED_MODAL,101001,True,19.0,,False,accepted_unguarded,False,decision_hardware,decision_hardware
6,dagk0g0mhr3c73e5971g,D5,2,6,P1,accept,ELIGIBLE_CANDIDATE,010110,True,23.0,True,True,improved,True,decision_hardware,decision_hardware
6,dagk0g0mhr3c73e5971g,D5,2,6,P2,accept,ELIGIBLE_CANDIDATE,010110,True,23.0,True,True,improved,True,decision_hardware,decision_hardware
6,dagk0g0mhr3c73e5971g,D5,2,6,P3,accept,ELIGIBLE_CANDIDATE,010110,True,23.0,True,True,improved,True,decision_hardware,decision_hardware
6,dagk0g0mhr3c73e5971g,D6,1,7,P0,accept,UNGUARDED_MODAL,100101,True,17.0,,False,accepted_unguarded,False,decision_hardware,decision_hardware
6,dagk0g0mhr3c73e5971g,D6,1,7,P1,accept,ELIGIBLE_CANDIDATE,110010,True,22.0,False,False,equal_incumbent,True,decision_hardware,decision_hardware
6,dagk0g0mhr3c73e5971g,D6,1,7,P2,accept,ELIGIBLE_CANDIDATE,110010,True,22.0,False,False,equal_incumbent,True,decision_hardware,decision_hardware
6,dagk0g0mhr3c73e5971g,D6,1,7,P3,accept,ELIGIBLE_CANDIDATE,110010,True,22.0,False,False,equal_incumbent,True,decision_hardware,decision_hardware
6,dagk0g0mhr3c73e5971g,D2,1,8,P0,accept,UNGUARDED_MODAL,110100,True,22.0,,False,accepted_unguarded,False,decision_hardware,decision_hardware
6,dagk0g0mhr3c73e5971g,D2,1,8,P1,accept,ELIGIBLE_CANDIDATE,011100,True,23.0,False,False,equal_incumbent,True,decision_hardware,decision_hardware
6,dagk0g0mhr3c73e5971g,D2,1,8,P2,accept,ELIGIBLE_CANDIDATE,011100,True,23.0,False,False,equal_incumbent,True,decision_hardware,decision_hardware
6,dagk0g0mhr3c73e5971g,D2,1,8,P3,accept,ELIGIBLE_CANDIDATE,011100,True,23.0,False,False,equal_incumbent,True,decision_hardware,decision_hardware
6,dagk0g0mhr3c73e5971g,D3,2,9,P0,accept,UNGUARDED_MODAL,110010,True,17.0,,False,accepted_unguarded,False,decision_hardware,decision_hardware
6,dagk0g0mhr3c73e5971g,D3,2,9,P1,accept,ELIGIBLE_CANDIDATE,001101,True,23.0,True,True,improved,True,decision_hardware,decision_hardware
6,dagk0g0mhr3c73e5971g,D3,2,9,P2,accept,ELIGIBLE_CANDIDATE,001101,True,23.0,True,True,improved,True,decision_hardware,decision_hardware
6,dagk0g0mhr3c73e5971g,D3,2,9,P3,accept,ELIGIBLE_CANDIDATE,001101,True,23.0,True,True,improved,True,decision_hardware,decision_hardware
6,dagk0g0mhr3c73e5971g,D6,2,10,P0,accept,UNGUARDED_MODAL,110010,True,22.0,,False,equal_incumbent,True,decision_hardware,decision_hardware
6,dagk0g0mhr3c73e5971g,D6,2,10,P1,accept,ELIGIBLE_CANDIDATE,110010,True,22.0,False,False,equal_incumbent,True,decision_hardware,decision_hardware
6,dagk0g0mhr3c73e5971g,D6,2,10,P2,accept,ELIGIBLE_CANDIDATE,110010,True,22.0,False,False,equal_incumbent,True,decision_hardware,decision_hardware
6,dagk0g0mhr3c73e5971g,D6,2,10,P3,accept,ELIGIBLE_CANDIDATE,110010,True,22.0,False,False,equal_incumbent,True,decision_hardware,decision_hardware
6,dagk0g0mhr3c73e5971g,D2,2,11,P0,accept,UNGUARDED_MODAL,100011,True,17.0,,False,accepted_unguarded,False,decision_hardware,decision_hardware
6,dagk0g0mhr3c73e5971g,D2,2,11,P1,accept,ELIGIBLE_CANDIDATE,011100,True,23.0,False,False,equal_incumbent,True,decision_hardware,decision_hardware
6,dagk0g0mhr3c73e5971g,D2,2,11,P2,accept,ELIGIBLE_CANDIDATE,011100,True,23.0,False,False,equal_incumbent,True,decision_hardware,decision_hardware
6,dagk0g0mhr3c73e5971g,D2,2,11,P3,accept,ELIGIBLE_CANDIDATE,011100,True,23.0,False,False,equal_incumbent,True,decision_hardware,decision_hardware
